Severity,Start_Time,End_Time,Distance(mi),Temperature(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Speed(mph),Precipitation(in),Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Duration,Region,State_CA,State_FL,State_Others,State_TX,City_Charlotte,City_Houston,City_Los Angeles,City_Miami,City_Orlando,City_Others,Weather_Condition_Clear / Cloudy,Weather_Condition_Fog / Low Visibility,Weather_Condition_Others,Weather_Condition_Rain,Weather_Condition_Snow,Weather_Condition_Thunderstorms / Severe Weather,Weather_Year,Weather_Month,Weather_Day,Weather_Hour,Wind_Direction_CALM,Wind_Direction_E,Wind_Direction_ENE,Wind_Direction_ESE,Wind_Direction_East,Wind_Direction_N,Wind_Direction_NE,Wind_Direction_NNE,Wind_Direction_NNW,Wind_Direction_NW,Wind_Direction_North,Wind_Direction_S,Wind_Direction_SE,Wind_Direction_SSE,Wind_Direction_SSW,Wind_Direction_SW,Wind_Direction_South,Wind_Direction_VAR,Wind_Direction_Variable,Wind_Direction_W,Wind_Direction_WNW,Wind_Direction_WSW,Wind_Direction_West,Weather_Day_of_Week_Friday,Weather_Day_of_Week_Monday,Weather_Day_of_Week_Saturday,Weather_Day_of_Week_Sunday,Weather_Day_of_Week_Thursday,Weather_Day_of_Week_Tuesday,Weather_Day_of_Week_Wednesday
2,35,132,0.609,58.0,64.0,28.3,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.61666666666666,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2020,9,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,466,515,0.445,57.0,72.0,30.1,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,49.5,9,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2021,6,19,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,244,353,0.1689999999999999,37.0,76.0,29.75,8.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,109.68333333333334,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2020,12,16,3,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,940,1015,0.237,32.0,80.0,29.17,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.1,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2023,1,21,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
3,737,766,0.0,91.0,43.0,29.94,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.566666666666666,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2019,9,17,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,443,749,1.349,80.0,85.0,30.03,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.5,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2022,7,7,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,415,541,0.0,83.0,69.0,29.98,10.0,10.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,125.9,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2019,8,22,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1245,1343,0.086,70.0,53.0,29.08,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.11666666666666,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2022,10,7,20,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
3,953,1076,0.0,88.0,29.0,29.25,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.78333333333333,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2021,5,26,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2,316,376,0.0,62.0,52.0,29.42,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,59.65,2,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,2020,6,1,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,593,685,0.0,55.0,88.0,29.27,2.0,5.0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,92.31666666666666,9,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2020,5,12,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,911,1096,0.498,66.0,32.0,29.82,8.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,185.11666666666667,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2020,12,2,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,895,977,0.104,101.0,3.0,28.19,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.58333333333333,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2022,5,15,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,574,586,0.782,46.0,100.0,30.07,0.25,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2021,12,3,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,584,616,0.0,57.0,67.0,30.1,9.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,32.06666666666667,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2020,1,11,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,782,871,0.0,80.0,17.0,28.43,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.06666666666666,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2020,10,31,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,711,734,0.535,67.0,97.0,29.83,5.0,3.0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,23.5,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2022,9,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,796,848,0.0,78.0,39.0,29.95,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.68333333333333,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2019,9,20,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,983,2,0.393,62.0,53.0,29.51,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,459.05,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2021,12,2,16,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,1054,1201,15.387,70.0,83.0,28.73,6.0,16.0,0.0,0,0,0,0,0,0,0,0,0,1,0,0,0,147.33333333333334,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2022,5,22,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
4,1322,1371,2.5,72.0,50.0,23.88,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.0666666666666,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2022,8,5,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1043,1172,0.165,82.0,67.0,29.85,10.0,14.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2022,4,18,17,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,285,364,0.005,46.0,93.0,29.54,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.98333333333333,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2021,11,17,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,880,940,0.0,62.0,78.0,29.35,10.0,22.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,60.06666666666667,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2021,2,28,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,861,920,1.955,65.0,37.0,25.42,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,59.0,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2021,10,22,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
2,548,908,2.6060000000000003,27.0,78.0,30.36,6.0,21.9,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,360.0,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2017,3,3,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1089,1121,0.356,86.0,72.0,30.03,10.0,13.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31.6,3,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2022,10,11,17,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,568,598,0.4320000000000001,59.0,93.0,29.62,6.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29.1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2019,4,8,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,1124,1236,0.0,36.0,56.0,29.48,10.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.43333333333334,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2020,3,15,18,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2,1067,1145,0.123,60.0,67.0,30.17,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.26666666666667,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2021,12,23,17,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,759,938,0.512,45.0,42.0,29.86,10.0,15.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,179.0,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2020,12,1,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,885,907,1.072,65.0,22.0,28.86,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.0,8,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2022,11,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
2,935,1305,5.894,80.0,90.0,29.89,10.0,0.0,0.11,0,0,0,0,0,0,0,0,0,0,0,0,0,370.0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2022,7,26,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,697,726,0.0,55.0,93.0,30.19,4.0,11.5,0.05,0,0,0,0,0,0,0,0,0,0,0,1,0,29.316666666666666,2,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2018,4,23,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2,16,94,0.354,77.0,82.0,29.44,10.0,5.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,78.4,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2022,9,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,461,537,0.532,71.0,49.0,29.59,9.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,76.83333333333333,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2021,8,26,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
2,680,760,0.1,53.0,52.0,30.26,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,79.2,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2022,12,29,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,929,958,3.847,66.0,45.0,28.85,10.0,15.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.75,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2019,5,13,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,873,903,0.0,88.0,45.0,29.79,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,1,0,29.366666666666667,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2022,5,16,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,1256,1305,0.052,82.0,71.0,29.15,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1489.45,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2022,5,31,20,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1244,1391,2.395,81.0,70.0,29.02,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.0,3,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2022,7,16,20,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,0,237,0.037,68.0,94.0,28.88,3.0,21.0,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,237.13333333333333,5,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2021,7,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,948,1008,0.008,77.0,83.0,29.19,10.0,6.0,0.56,0,0,1,0,0,0,0,0,0,0,0,1,0,60.0,6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2022,7,27,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,331,393,0.0,60.0,78.0,29.83,9.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.43333333333333,9,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2021,8,24,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,254,483,0.0,72.0,91.0,29.05,10.0,12.0,0.28,0,0,0,0,0,0,0,0,0,0,0,0,0,229.03333333333333,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2021,8,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
2,590,628,1.795,28.0,43.0,29.84,10.0,3.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,37.5,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2022,1,23,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2,746,823,2.665,84.0,51.0,29.9,10.0,9.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,77.0,3,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,2022,4,17,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2,689,867,0.063,85.0,55.0,30.12,10.0,6.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,178.76666666666668,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2022,8,5,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2,1432,67,0.179,73.0,100.0,29.81,10.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,75.23333333333333,3,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2021,9,22,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,886,1134,3.774,98.0,24.0,29.17,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,248.68333333333334,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2022,6,16,14,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,649,748,1.476,84.0,55.0,29.96,10.0,7.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,98.93333333333334,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2022,6,15,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2,460,593,0.7490000000000001,42.0,60.0,29.87,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.35,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2022,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
2,1150,1180,0.0,78.1,76.0,30.01,10.0,10.4,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,29.683333333333334,3,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2017,9,1,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
3,924,970,0.0,86.0,55.0,28.87,10.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.71666666666667,4,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2022,7,19,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2,1155,1275,3.087,10.0,79.0,28.49,10.0,17.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.16666666666667,5,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2021,2,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2,496,525,0.0,55.0,89.0,29.4,10.0,6.0,0.0,0,0,1,0,0,0,0,0,0,0,0,1,0,29.533333333333335,7,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2021,10,5,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2,1311,1397,0.0,66.0,56.0,29.39,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,86.5,7,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,2020,4,16,21,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
3,955,1008,0.0,17.0,74.0,29.01,2.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.983333333333334,4,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,2020,12,25,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,1378,136,0.78,70.0,51.0,29.68,10.0,9.0,0.0,1,0,1,0,0,0,0,0,0,0,0,0,0,197.43333333333334,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2022,6,9,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2,506,612,0.161,59.0,55.0,30.17,10.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,106.63333333333334,2,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2022,9,28,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
2,1337,174,0.521,57.0,74.0,30.08,10.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,276.73333333333335,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2020,9,12,21,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2,861,383,0.358,53.0,59.0,30.23,10.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,962.7166666666667,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,2020,11,25,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
3,766,902,0.0,44.1,89.0,29.91,2.5,12.7,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,136.53333333333333,6,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2019,3,30,12,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
